zip5,state,district,is_split,is_dc
01532,MA,2,False,False
01534,MA,2,False,False
01535,MA,1,False,False
01536,MA,2,False,False
01537,MA,1,False,False
01540,MA,1,False,False
01541,MA,2,False,False
01543,MA,2,False,False
01545,MA,2,False,False
01550,MA,1,False,False
01560,MA,2,False,False
01561,MA,3,False,False
01562,MA,1,False,False
01564,MA,2,False,False
01566,MA,1,False,False
01568,MA,2,False,False
01569,MA,2,False,False
01571,MA,1,False,False
01581,MA,2,False,False
01583,MA,2,False,False
01585,MA,1,False,False
01588,MA,2,False,False
01602,MA,2,False,False
01603,MA,2,False,False
01604,MA,2,False,False
01605,MA,2,False,False
01606,MA,2,False,False
01607,MA,2,False,False
01608,MA,2,False,False
01609,MA,2,False,False
01610,MA,2,False,False
01611,MA,2,False,False
01612,MA,2,False,False
01701,MA,5,False,False
01702,MA,5,False,False
01718,MA,3,False,False
01719,MA,3,False,False
01720,MA,3,False,False
01721,MA,2,False,False
01740,MA,3,False,False
01741,MA,3,False,False
01742,MA,3,False,False
01745,MA,2,False,False
01746,MA,2,False,False
01747,MA,4,False,False
01748,MA,2,False,False
01749,MA,3,False,False
01752,MA,3,False,False
01754,MA,5,False,False
01756,MA,4,False,False
01760,MA,5,False,False
01770,MA,4,False,False
01772,MA,2,False,False
01776,MA,5,False,False
01778,MA,5,False,False
01803,MA,6,False,False
01810,MA,6,False,False
01824,MA,3,False,False
01826,MA,3,False,False
01827,MA,3,False,False
01830,MA,3,False,False
01832,MA,3,False,False
01833,MA,6,False,False
01834,MA,6,False,False
01835,MA,3,False,False
01840,MA,3,False,False
01841,MA,3,False,False
01843,MA,3,False,False
01844,MA,3,False,False
01845,MA,6,False,False
01850,MA,3,False,False
01851,MA,3,False,False
01854,MA,3,False,False
01860,MA,6,False,False
01863,MA,3,False,False
01864,MA,6,False,False
01867,MA,6,False,False
01879,MA,3,False,False
01880,MA,6,False,False
01886,MA,3,False,False
01887,MA,6,False,False
01890,MA,5,False,False
01901,MA,6,False,False
01902,MA,6,False,False
01904,MA,6,False,False
01905,MA,6,False,False
01906,MA,6,False,False
01907,MA,6,False,False
01908,MA,6,False,False
01913,MA,6,False,False
01915,MA,6,False,False
01921,MA,6,False,False
01922,MA,6,False,False
01923,MA,6,False,False
01929,MA,6,False,False
01930,MA,6,False,False
01937,MA,6,False,False
01938,MA,6,False,False
01940,MA,6,False,False
01944,MA,6,False,False
01945,MA,6,False,False
01949,MA,6,False,False
01950,MA,6,False,False
01951,MA,6,False,False
01952,MA,6,False,False
01960,MA,6,False,False
01965,MA,6,False,False
01966,MA,6,False,False
01969,MA,6,False,False
01970,MA,6,False,False
01982,MA,6,False,False
01983,MA,6,False,False
01984,MA,6,False,False
01985,MA,6,False,False
02019,MA,4,False,False
02021,MA,8,False,False
02025,MA,9,False,False
02026,MA,8,False,False
02030,MA,4,False,False
02032,MA,8,False,False
02035,MA,4,False,False
02038,MA,4,False,False
02043,MA,8,False,False
02045,MA,8,False,False
02047,MA,9,False,False
02048,MA,4,False,False
02050,MA,9,False,False
02052,MA,4,False,False
02053,MA,2,False,False
02054,MA,4,False,False
02056,MA,4,False,False
02061,MA,9,False,False
02066,MA,9,False,False
02067,MA,4,False,False
02071,MA,8,False,False
02072,MA,8,False,False
02090,MA,8,False,False
02093,MA,4,False,False
02113,MA,8,False,False
02119,MA,7,False,False
02120,MA,7,False,False
02121,MA,7,False,False
02129,MA,7,False,False
02133,MA,8,False,False
02141,MA,7,False,False
02142,MA,7,False,False
02143,MA,7,False,False
02144,MA,7,False,False
02148,MA,5,False,False
02149,MA,7,False,False
02150,MA,7,False,False
02152,MA,5,False,False
02163,MA,7,False,False
02170,MA,8,False,False
02171,MA,8,False,False
02176,MA,5,False,False
02180,MA,5,False,False
02184,MA,8,False,False
02188,MA,8,False,False
02189,MA,8,False,False
02190,MA,8,False,False
02191,MA,8,False,False
02199,MA,7,False,False
02203,MA,8,False,False
02301,MA,8,False,False
02302,MA,8,False,False
02322,MA,8,False,False
02325,MA,9,False,False
02330,MA,9,False,False
02332,MA,9,False,False
02333,MA,8,False,False
02338,MA,9,False,False
02339,MA,9,False,False
02341,MA,9,False,False
02343,MA,8,False,False
02346,MA,9,False,False
02350,MA,9,False,False
02351,MA,8,False,False
02356,MA,8,False,False
02357,MA,8,False,False
02359,MA,9,False,False
02360,MA,9,False,False
02364,MA,9,False,False
02366,MA,9,False,False
02367,MA,9,False,False
02370,MA,9,False,False
02375,MA,8,False,False
02379,MA,8,False,False
02382,MA,8,False,False
02421,MA,5,False,False
02451,MA,5,False,False
02452,MA,5,False,False
02453,MA,5,False,False
02458,MA,4,False,False
02459,MA,4,False,False
02460,MA,4,False,False
02461,MA,4,False,False
02462,MA,4,False,False
02464,MA,4,False,False
02465,MA,4,False,False
02466,MA,4,False,False
02468,MA,4,False,False
02474,MA,5,False,False
02476,MA,5,False,False
02478,MA,5,False,False
02492,MA,4,False,False
02493,MA,5,False,False
02494,MA,4,False,False
02532,MA,9,False,False
02534,MA,9,False,False
02535,MA,9,False,False
02536,MA,9,False,False
02537,MA,9,False,False
02538,MA,9,False,False
02539,MA,9,False,False
02540,MA,9,False,False
02542,MA,9,False,False
02543,MA,9,False,False
02553,MA,9,False,False
02554,MA,9,False,False
02556,MA,9,False,False
02557,MA,9,False,False
02558,MA,9,False,False
02559,MA,9,False,False
02561,MA,9,False,False
02562,MA,9,False,False
02563,MA,9,False,False
02564,MA,9,False,False
02568,MA,9,False,False
02571,MA,9,False,False
02575,MA,9,False,False
02576,MA,9,False,False
02584,MA,9,False,False
02601,MA,9,False,False
02630,MA,9,False,False
02631,MA,9,False,False
02632,MA,9,False,False
02633,MA,9,False,False
02635,MA,9,False,False
02637,MA,9,False,False
02638,MA,9,False,False
02639,MA,9,False,False
02641,MA,9,False,False
02642,MA,9,False,False
02643,MA,9,False,False
02644,MA,9,False,False
02645,MA,9,False,False
02646,MA,9,False,False
02647,MA,9,False,False
02648,MA,9,False,False
02649,MA,9,False,False
02650,MA,9,False,False
02652,MA,9,False,False
02653,MA,9,False,False
02655,MA,9,False,False
02657,MA,9,False,False
02659,MA,9,False,False
02660,MA,9,False,False
02663,MA,9,False,False
02664,MA,9,False,False
02666,MA,9,False,False
02667,MA,9,False,False
02668,MA,9,False,False
02670,MA,9,False,False
02671,MA,9,False,False
02672,MA,9,False,False
02673,MA,9,False,False
02675,MA,9,False,False
02702,MA,4,False,False
02703,MA,4,False,False
02713,MA,9,False,False
02715,MA,4,False,False
02717,MA,4,False,False
02718,MA,4,False,False
02719,MA,9,False,False
02720,MA,4,False,False
02721,MA,4,False,False
02723,MA,4,False,False
02724,MA,4,False,False
02725,MA,4,False,False
02726,MA,4,False,False
02738,MA,9,False,False
02739,MA,9,False,False
02740,MA,9,False,False
02743,MA,9,False,False
02744,MA,9,False,False
02745,MA,9,False,False
02746,MA,9,False,False
02748,MA,9,False,False
02760,MA,4,False,False
02762,MA,4,False,False
02763,MA,4,False,False
02764,MA,4,False,False
02766,MA,4,False,False
02769,MA,4,False,False
02770,MA,9,False,False
02771,MA,4,False,False
02777,MA,4,False,False
02779,MA,4,False,False
02780,MA,4,False,False
02791,MA,9,False,False
48001,MI,9,False,False
48002,MI,9,False,False
48003,MI,9,False,False
48005,MI,9,False,False
48006,MI,9,False,False
48009,MI,11,False,False
48014,MI,9,False,False
48015,MI,10,False,False
48017,MI,11,False,False
48021,MI,10,False,False
48022,MI,9,False,False
48023,MI,9,False,False
48026,MI,10,False,False
48027,MI,9,False,False
48028,MI,9,False,False
48030,MI,11,False,False
48032,MI,9,False,False
48033,MI,12,False,False
48034,MI,12,False,False
48035,MI,10,False,False
48036,MI,10,False,False
48038,MI,10,False,False
48039,MI,9,False,False
48040,MI,9,False,False
48041,MI,9,False,False
48042,MI,9,False,False
48043,MI,10,False,False
48045,MI,10,False,False
48047,MI,9,False,False
48048,MI,9,False,False
48049,MI,9,False,False
48050,MI,9,False,False
48051,MI,9,False,False
48054,MI,9,False,False
48059,MI,9,False,False
48060,MI,9,False,False
48062,MI,9,False,False
48063,MI,9,False,False
48064,MI,9,False,False
48065,MI,9,False,False
48066,MI,10,False,False
48067,MI,11,False,False
48069,MI,11,False,False
48070,MI,11,False,False
48071,MI,11,False,False
48072,MI,11,False,False
48073,MI,11,False,False
48074,MI,9,False,False
48075,MI,12,False,False
48076,MI,12,False,False
48079,MI,9,False,False
48080,MI,10,False,False
48081,MI,10,False,False
48082,MI,10,False,False
48083,MI,11,False,False
48084,MI,11,False,False
48085,MI,11,False,False
48088,MI,10,False,False
48089,MI,10,False,False
48091,MI,10,False,False
48092,MI,10,False,False
48093,MI,10,False,False
48094,MI,9,False,False
48095,MI,9,False,False
48096,MI,9,False,False
48097,MI,9,False,False
48098,MI,11,False,False
48103,MI,6,False,False
48104,MI,6,False,False
48105,MI,6,False,False
48108,MI,6,False,False
48109,MI,6,False,False
48114,MI,7,False,False
48116,MI,7,False,False
48118,MI,6,False,False
48122,MI,13,False,False
48124,MI,12,False,False
48127,MI,12,False,False
48128,MI,12,False,False
48130,MI,6,False,False
48133,MI,5,False,False
48135,MI,12,False,False
48138,MI,6,False,False
48139,MI,7,False,False
48140,MI,5,False,False
48141,MI,12,False,False
48143,MI,7,False,False
48144,MI,5,False,False
48145,MI,5,False,False
48146,MI,13,False,False
48152,MI,12,False,False
48154,MI,12,False,False
48157,MI,5,False,False
48161,MI,5,False,False
48162,MI,5,False,False
48165,MI,7,False,False
48166,MI,5,False,False
48168,MI,6,False,False
48170,MI,6,False,False
48173,MI,6,False,False
48177,MI,5,False,False
48179,MI,5,False,False
48180,MI,13,False,False
48182,MI,5,False,False
48183,MI,6,False,False
48185,MI,12,False,False
48186,MI,12,False,False
48187,MI,6,False,False
48188,MI,6,False,False
48190,MI,6,False,False
48192,MI,13,False,False
48193,MI,6,False,False
48195,MI,13,False,False
48197,MI,6,False,False
48198,MI,6,False,False
48201,MI,13,False,False
48202,MI,13,False,False
48203,MI,13,False,False
48205,MI,13,False,False
48206,MI,13,False,False
48207,MI,13,False,False
48208,MI,13,False,False
48210,MI,13,False,False
48211,MI,13,False,False
48212,MI,13,False,False
48213,MI,13,False,False
48214,MI,13,False,False
48215,MI,13,False,False
48216,MI,13,False,False
48217,MI,13,False,False
48218,MI,13,False,False
48219,MI,12,False,False
48220,MI,11,False,False
48223,MI,12,False,False
48224,MI,13,False,False
48225,MI,13,False,False
48226,MI,13,False,False
48229,MI,13,False,False
48230,MI,13,False,False
48233,MI,13,False,False
48234,MI,13,False,False
48235,MI,12,False,False
48237,MI,11,False,False
48239,MI,12,False,False
48240,MI,12,False,False
48242,MI,13,False,False
48243,MI,13,False,False
48301,MI,11,False,False
48302,MI,11,False,False
48304,MI,11,False,False
48307,MI,10,False,False
48310,MI,10,False,False
48312,MI,10,False,False
48313,MI,10,False,False
48314,MI,10,False,False
48315,MI,10,False,False
48316,MI,10,False,False
48317,MI,10,False,False
48320,MI,11,False,False
48322,MI,11,False,False
48323,MI,11,False,False
48324,MI,11,False,False
48326,MI,11,False,False
48327,MI,11,False,False
48328,MI,11,False,False
48331,MI,11,False,False
48335,MI,11,False,False
48336,MI,11,False,False
48340,MI,11,False,False
48341,MI,11,False,False
48342,MI,11,False,False
48348,MI,9,False,False
48350,MI,9,False,False
48353,MI,7,False,False
48356,MI,9,False,False
48357,MI,9,False,False
48360,MI,9,False,False
48362,MI,9,False,False
48363,MI,9,False,False
48367,MI,9,False,False
48370,MI,9,False,False
48371,MI,9,False,False
48374,MI,6,False,False
48375,MI,6,False,False
48382,MI,11,False,False
48390,MI,11,False,False
48401,MI,9,False,False
48410,MI,9,False,False
48411,MI,8,False,False
48412,MI,9,False,False
48413,MI,9,False,False
48414,MI,7,False,False
48416,MI,9,False,False
48417,MI,8,False,False
48419,MI,9,False,False
48422,MI,9,False,False
48426,MI,9,False,False
48427,MI,9,False,False
48428,MI,9,False,False
48432,MI,9,False,False
48434,MI,9,False,False
48435,MI,9,False,False
48437,MI,8,False,False
48440,MI,9,False,False
48441,MI,9,False,False
48444,MI,9,False,False
48445,MI,9,False,False
48446,MI,9,False,False
48450,MI,9,False,False
48453,MI,9,False,False
48454,MI,9,False,False
48455,MI,9,False,False
48456,MI,9,False,False
48457,MI,8,False,False
48458,MI,8,False,False
48461,MI,9,False,False
48465,MI,9,False,False
48466,MI,9,False,False
48467,MI,9,False,False
48468,MI,9,False,False
48469,MI,9,False,False
48470,MI,9,False,False
48471,MI,9,False,False
48472,MI,9,False,False
48473,MI,8,False,False
48475,MI,9,False,False
48476,MI,7,False,False
48502,MI,8,False,False
48503,MI,8,False,False
48504,MI,8,False,False
48505,MI,8,False,False
48506,MI,8,False,False
48507,MI,8,False,False
48509,MI,8,False,False
48519,MI,8,False,False
48529,MI,8,False,False
48532,MI,8,False,False
48601,MI,8,False,False
48602,MI,8,False,False
48603,MI,8,False,False
48604,MI,8,False,False
48607,MI,8,False,False
48609,MI,8,False,False
48611,MI,8,False,False
48612,MI,2,False,False
48617,MI,2,False,False
48619,MI,1,False,False
48620,MI,2,False,False
48621,MI,1,False,False
48622,MI,2,False,False
48623,MI,8,False,False
48625,MI,2,False,False
48626,MI,8,False,False
48627,MI,1,False,False
48629,MI,1,False,False
48630,MI,1,False,False
48631,MI,8,False,False
48632,MI,2,False,False
48633,MI,2,False,False
48634,MI,8,False,False
48635,MI,1,False,False
48636,MI,1,False,False
48638,MI,8,False,False
48642,MI,8,False,False
48647,MI,1,False,False
48651,MI,1,False,False
48653,MI,1,False,False
48654,MI,1,False,False
48655,MI,8,False,False
48656,MI,1,False,False
48661,MI,1,False,False
48701,MI,9,False,False
48703,MI,1,False,False
48705,MI,1,False,False
48706,MI,8,False,False
48708,MI,8,False,False
48710,MI,8,False,False
48720,MI,9,False,False
48721,MI,1,False,False
48722,MI,8,False,False
48723,MI,9,False,False
48724,MI,8,False,False
48725,MI,9,False,False
48726,MI,9,False,False
48727,MI,9,False,False
48728,MI,1,False,False
48729,MI,9,False,False
48730,MI,1,False,False
48731,MI,9,False,False
48732,MI,8,False,False
48733,MI,9,False,False
48735,MI,9,False,False
48737,MI,1,False,False
48738,MI,1,False,False
48739,MI,1,False,False
48740,MI,1,False,False
48741,MI,9,False,False
48742,MI,1,False,False
48743,MI,1,False,False
48744,MI,9,False,False
48745,MI,1,False,False
48747,MI,8,False,False
48748,MI,1,False,False
48749,MI,1,False,False
48750,MI,1,False,False
48754,MI,9,False,False
48755,MI,9,False,False
48756,MI,1,False,False
48759,MI,9,False,False
48760,MI,9,False,False
48761,MI,1,False,False
48762,MI,1,False,False
48763,MI,1,False,False
48765,MI,1,False,False
48766,MI,1,False,False
48767,MI,9,False,False
48770,MI,1,False,False
48801,MI,2,False,False
48806,MI,2,False,False
48808,MI,7,False,False
48811,MI,2,False,False
48815,MI,2,False,False
48816,MI,7,False,False
48817,MI,7,False,False
48818,MI,2,False,False
48819,MI,7,False,False
48820,MI,7,False,False
48821,MI,7,False,False
48822,MI,7,False,False
48823,MI,7,False,False
48824,MI,7,False,False
48825,MI,7,False,False
48829,MI,2,False,False
48832,MI,2,False,False
48834,MI,2,False,False
48835,MI,7,False,False
48836,MI,7,False,False
48840,MI,7,False,False
48842,MI,7,False,False
48843,MI,7,False,False
48846,MI,2,False,False
48847,MI,2,False,False
48848,MI,7,False,False
48849,MI,2,False,False
48850,MI,2,False,False
48851,MI,2,False,False
48852,MI,2,False,False
48853,MI,7,False,False
48854,MI,7,False,False
48855,MI,7,False,False
48856,MI,2,False,False
48857,MI,7,False,False
48859,MI,2,False,False
48860,MI,2,False,False
48862,MI,2,False,False
48864,MI,7,False,False
48865,MI,2,False,False
48866,MI,7,False,False
48867,MI,7,False,False
48870,MI,2,False,False
48871,MI,2,False,False
48872,MI,7,False,False
48874,MI,2,False,False
48876,MI,7,False,False
48877,MI,2,False,False
48878,MI,2,False,False
48881,MI,2,False,False
48884,MI,2,False,False
48885,MI,2,False,False
48886,MI,2,False,False
48888,MI,2,False,False
48889,MI,2,False,False
48891,MI,2,False,False
48892,MI,7,False,False
48893,MI,2,False,False
48895,MI,7,False,False
48896,MI,2,False,False
48897,MI,2,False,False
48906,MI,7,False,False
48910,MI,7,False,False
48911,MI,7,False,False
48912,MI,7,False,False
48915,MI,7,False,False
48917,MI,7,False,False
48933,MI,7,False,False
49001,MI,4,False,False
49004,MI,4,False,False
49006,MI,4,False,False
49007,MI,4,False,False
49008,MI,4,False,False
49009,MI,4,False,False
49010,MI,4,False,False
49011,MI,5,False,False
49012,MI,4,False,False
49013,MI,4,False,False
49024,MI,4,False,False
49026,MI,4,False,False
49027,MI,4,False,False
49028,MI,5,False,False
49029,MI,5,False,False
49030,MI,5,False,False
49031,MI,5,False,False
49032,MI,5,False,False
49036,MI,5,False,False
49037,MI,4,False,False
49040,MI,5,False,False
49042,MI,5,False,False
49043,MI,4,False,False
49046,MI,2,False,False
49048,MI,4,False,False
49050,MI,2,False,False
49051,MI,5,False,False
49053,MI,4,False,False
49055,MI,4,False,False
49056,MI,4,False,False
49057,MI,4,False,False
49058,MI,2,False,False
49061,MI,5,False,False
49063,MI,4,False,False
49064,MI,4,False,False
49066,MI,5,False,False
49068,MI,5,False,False
49070,MI,4,False,False
49071,MI,4,False,False
49074,MI,4,False,False
49075,MI,5,False,False
49078,MI,4,False,False
49079,MI,4,False,False
49082,MI,5,False,False
49083,MI,4,False,False
49089,MI,5,False,False
49090,MI,4,False,False
49091,MI,5,False,False
49092,MI,5,False,False
49093,MI,5,False,False
49094,MI,5,False,False
49095,MI,5,False,False
49098,MI,4,False,False
49099,MI,5,False,False
49102,MI,5,False,False
49104,MI,5,False,False
49106,MI,5,False,False
49107,MI,5,False,False
49112,MI,5,False,False
49113,MI,5,False,False
49115,MI,5,False,False
49116,MI,5,False,False
49117,MI,5,False,False
49119,MI,5,False,False
49120,MI,5,False,False
49125,MI,5,False,False
49128,MI,5,False,False
49129,MI,5,False,False
49130,MI,5,False,False
49201,MI,5,False,False
49202,MI,5,False,False
49203,MI,5,False,False
49220,MI,5,False,False
49221,MI,5,False,False
49224,MI,5,False,False
49227,MI,5,False,False
49228,MI,5,False,False
49230,MI,5,False,False
49232,MI,5,False,False
49233,MI,5,False,False
49234,MI,5,False,False
49235,MI,5,False,False
49237,MI,5,False,False
49238,MI,5,False,False
49241,MI,5,False,False
49242,MI,5,False,False
49245,MI,5,False,False
49246,MI,5,False,False
49247,MI,5,False,False
49248,MI,5,False,False
49249,MI,5,False,False
49250,MI,5,False,False
49252,MI,5,False,False
49253,MI,5,False,False
49254,MI,5,False,False
49255,MI,5,False,False
49256,MI,5,False,False
49258,MI,5,False,False
49259,MI,5,False,False
49261,MI,5,False,False
49262,MI,5,False,False
49263,MI,5,False,False
49265,MI,5,False,False
49266,MI,5,False,False
49267,MI,5,False,False
49268,MI,5,False,False
49269,MI,5,False,False
49270,MI,5,False,False
49271,MI,5,False,False
49272,MI,5,False,False
49274,MI,5,False,False
49276,MI,5,False,False
49277,MI,5,False,False
49279,MI,5,False,False
49282,MI,5,False,False
49283,MI,5,False,False
49286,MI,5,False,False
49288,MI,5,False,False
49289,MI,5,False,False
49303,MI,2,False,False
49304,MI,2,False,False
49305,MI,2,False,False
49306,MI,3,False,False
49307,MI,2,False,False
49309,MI,2,False,False
49310,MI,2,False,False
49312,MI,2,False,False
49320,MI,2,False,False
49322,MI,2,False,False
49323,MI,4,False,False
49325,MI,2,False,False
49326,MI,2,False,False
49327,MI,2,False,False
49328,MI,4,False,False
49329,MI,2,False,False
49332,MI,2,False,False
49335,MI,4,False,False
49336,MI,2,False,False
49337,MI,2,False,False
49338,MI,2,False,False
49339,MI,2,False,False
49340,MI,2,False,False
49342,MI,2,False,False
49343,MI,2,False,False
49346,MI,2,False,False
49347,MI,2,False,False
49349,MI,2,False,False
49402,MI,2,False,False
49405,MI,2,False,False
49406,MI,4,False,False
49408,MI,4,False,False
49409,MI,3,False,False
49410,MI,2,False,False
49411,MI,2,False,False
49412,MI,2,False,False
49415,MI,3,False,False
49417,MI,3,False,False
49419,MI,4,False,False
49420,MI,2,False,False
49421,MI,2,False,False
49425,MI,2,False,False
49430,MI,3,False,False
49431,MI,2,False,False
49436,MI,2,False,False
49437,MI,2,False,False
49440,MI,3,False,False
49443,MI,3,False,False
49446,MI,2,False,False
49448,MI,3,False,False
49449,MI,2,False,False
49450,MI,4,False,False
49452,MI,2,False,False
49453,MI,4,False,False
49454,MI,2,False,False
49455,MI,2,False,False
49456,MI,3,False,False
49458,MI,2,False,False
49459,MI,2,False,False
49461,MI,2,False,False
49503,MI,3,False,False
49504,MI,3,False,False
49505,MI,3,False,False
49506,MI,3,False,False
49507,MI,3,False,False
49508,MI,3,False,False
49509,MI,3,False,False
49519,MI,3,False,False
49525,MI,3,False,False
49534,MI,3,False,False
49546,MI,3,False,False
49548,MI,3,False,False
49611,MI,1,False,False
49612,MI,1,False,False
49614,MI,2,False,False
49615,MI,1,False,False
49616,MI,1,False,False
49617,MI,1,False,False
49619,MI,2,False,False
49621,MI,1,False,False
49622,MI,1,False,False
49623,MI,2,False,False
49626,MI,2,False,False
49627,MI,1,False,False
49628,MI,1,False,False
49629,MI,1,False,False
49630,MI,1,False,False
49631,MI,2,False,False
49632,MI,1,False,False
49634,MI,2,False,False
49635,MI,1,False,False
49636,MI,1,False,False
49637,MI,1,False,False
49638,MI,2,False,False
49639,MI,2,False,False
49640,MI,1,False,False
49642,MI,2,False,False
49643,MI,1,False,False
49644,MI,2,False,False
49645,MI,2,False,False
49646,MI,1,False,False
49648,MI,1,False,False
49650,MI,1,False,False
49651,MI,1,False,False
49653,MI,1,False,False
49654,MI,1,False,False
49655,MI,2,False,False
49656,MI,2,False,False
49659,MI,1,False,False
49660,MI,2,False,False
49664,MI,1,False,False
49667,MI,1,False,False
49670,MI,1,False,False
49674,MI,1,False,False
49675,MI,2,False,False
49676,MI,1,False,False
49677,MI,2,False,False
49679,MI,2,False,False
49680,MI,1,False,False
49682,MI,1,False,False
49684,MI,1,False,False
49685,MI,1,False,False
49686,MI,1,False,False
49688,MI,2,False,False
49689,MI,2,False,False
49690,MI,1,False,False
49696,MI,1,False,False
49701,MI,1,False,False
49705,MI,1,False,False
49706,MI,1,False,False
49707,MI,1,False,False
49709,MI,1,False,False
49710,MI,1,False,False
49712,MI,1,False,False
49713,MI,1,False,False
49715,MI,1,False,False
49716,MI,1,False,False
49717,MI,1,False,False
49718,MI,1,False,False
49719,MI,1,False,False
49720,MI,1,False,False
49721,MI,1,False,False
49722,MI,1,False,False
49724,MI,1,False,False
49725,MI,1,False,False
49726,MI,1,False,False
49727,MI,1,False,False
49728,MI,1,False,False
49729,MI,1,False,False
49730,MI,1,False,False
49733,MI,1,False,False
49735,MI,1,False,False
49736,MI,1,False,False
49738,MI,1,False,False
49740,MI,1,False,False
49743,MI,1,False,False
49744,MI,1,False,False
49745,MI,1,False,False
49746,MI,1,False,False
49747,MI,1,False,False
49748,MI,1,False,False
49749,MI,1,False,False
49751,MI,1,False,False
49752,MI,1,False,False
49753,MI,1,False,False
49755,MI,1,False,False
49756,MI,1,False,False
49757,MI,1,False,False
49759,MI,1,False,False
49760,MI,1,False,False
49762,MI,1,False,False
49764,MI,1,False,False
49765,MI,1,False,False
49766,MI,1,False,False
49768,MI,1,False,False
49769,MI,1,False,False
49770,MI,1,False,False
49774,MI,1,False,False
49775,MI,1,False,False
49776,MI,1,False,False
49777,MI,1,False,False
49779,MI,1,False,False
49780,MI,1,False,False
49781,MI,1,False,False
49782,MI,1,False,False
49783,MI,1,False,False
49784,MI,1,False,False
49788,MI,1,False,False
49791,MI,1,False,False
49793,MI,1,False,False
49795,MI,1,False,False
49796,MI,1,False,False
49799,MI,1,False,False
49801,MI,1,False,False
49802,MI,1,False,False
49805,MI,1,False,False
49806,MI,1,False,False
49807,MI,1,False,False
49808,MI,1,False,False
49812,MI,1,False,False
49814,MI,1,False,False
49815,MI,1,False,False
49816,MI,1,False,False
49817,MI,1,False,False
49818,MI,1,False,False
49820,MI,1,False,False
49821,MI,1,False,False
49822,MI,1,False,False
49825,MI,1,False,False
49826,MI,1,False,False
49827,MI,1,False,False
49829,MI,1,False,False
49831,MI,1,False,False
49833,MI,1,False,False
49834,MI,1,False,False
49835,MI,1,False,False
49836,MI,1,False,False
49837,MI,1,False,False
49838,MI,1,False,False
49839,MI,1,False,False
49840,MI,1,False,False
49841,MI,1,False,False
49847,MI,1,False,False
49848,MI,1,False,False
49849,MI,1,False,False
49852,MI,1,False,False
49853,MI,1,False,False
49854,MI,1,False,False
49855,MI,1,False,False
49858,MI,1,False,False
49861,MI,1,False,False
49862,MI,1,False,False
49863,MI,1,False,False
49864,MI,1,False,False
49866,MI,1,False,False
49868,MI,1,False,False
49870,MI,1,False,False
49871,MI,1,False,False
49872,MI,1,False,False
49873,MI,1,False,False
49874,MI,1,False,False
49876,MI,1,False,False
49877,MI,1,False,False
49878,MI,1,False,False
49879,MI,1,False,False
49880,MI,1,False,False
49881,MI,1,False,False
49883,MI,1,False,False
49884,MI,1,False,False
49885,MI,1,False,False
49886,MI,1,False,False
49887,MI,1,False,False
49891,MI,1,False,False
49892,MI,1,False,False
49893,MI,1,False,False
49894,MI,1,False,False
49895,MI,1,False,False
49896,MI,1,False,False
49901,MI,1,False,False
49902,MI,1,False,False
49903,MI,1,False,False
49905,MI,1,False,False
49908,MI,1,False,False
49910,MI,1,False,False
49911,MI,1,False,False
49912,MI,1,False,False
49913,MI,1,False,False
49915,MI,1,False,False
49916,MI,1,False,False
49917,MI,1,False,False
49918,MI,1,False,False
49919,MI,1,False,False
49920,MI,1,False,False
49921,MI,1,False,False
49922,MI,1,False,False
49925,MI,1,False,False
49927,MI,1,False,False
49929,MI,1,False,False
49930,MI,1,False,False
49931,MI,1,False,False
49934,MI,1,False,False
49935,MI,1,False,False
49938,MI,1,False,False
49942,MI,1,False,False
49945,MI,1,False,False
49946,MI,1,False,False
49947,MI,1,False,False
49948,MI,1,False,False
49950,MI,1,False,False
49952,MI,1,False,False
49953,MI,1,False,False
49955,MI,1,False,False
49958,MI,1,False,False
49959,MI,1,False,False
49960,MI,1,False,False
49961,MI,1,False,False
49962,MI,1,False,False
49963,MI,1,False,False
49965,MI,1,False,False
49967,MI,1,False,False
49968,MI,1,False,False
49969,MI,1,False,False
49970,MI,1,False,False
49971,MI,1,False,False
55003,MN,4,False,False
55005,MN,6,False,False
55006,MN,8,False,False
55007,MN,8,False,False
55008,MN,8,False,False
55011,MN,6,False,False
55012,MN,8,False,False
55013,MN,8,False,False
55014,MN,6,False,False
55016,MN,2,False,False
55017,MN,8,False,False
55020,MN,2,False,False
55024,MN,2,False,False
55026,MN,1,False,False
55027,MN,1,False,False
55029,MN,8,False,False
55030,MN,8,False,False
55031,MN,2,False,False
55032,MN,8,False,False
55036,MN,8,False,False
55037,MN,8,False,False
55041,MN,1,False,False
55042,MN,4,False,False
55043,MN,4,False,False
55044,MN,2,False,False
55045,MN,8,False,False
55047,MN,8,False,False
55051,MN,8,False,False
55054,MN,2,False,False
55056,MN,8,False,False
55060,MN,1,False,False
55063,MN,8,False,False
55066,MN,1,False,False
55068,MN,2,False,False
55069,MN,8,False,False
55071,MN,2,False,False
55072,MN,8,False,False
55073,MN,8,False,False
55074,MN,8,False,False
55075,MN,2,False,False
55076,MN,2,False,False
55077,MN,2,False,False
55080,MN,8,False,False
55084,MN,8,False,False
55085,MN,2,False,False
55088,MN,2,False,False
55090,MN,4,False,False
55101,MN,4,False,False
55102,MN,4,False,False
55103,MN,4,False,False
55104,MN,4,False,False
55105,MN,4,False,False
55106,MN,4,False,False
55107,MN,4,False,False
55108,MN,4,False,False
55109,MN,4,False,False
